DATASET_SIMPLEBAR
SEPARATOR TAB

#数据集名称
DATASET_LABEL	simplebar_size
PN1RD.vae.40434	1
PN1RK.vae.1860	1
PN7RL.vae.4445	1
PN10RC.bin.106	1
PN9RJ.vae.15972	1
PN5RA.vae.9588	1
PN11RH.bin.1	1
PN11RK.vae.7492	1
PN11RE.bin.79	1
PN14RE.vae.12891	1
PN13RQ.vae.3588	1
PN5LH.bin.225	1
PN14RH.vae.60503	1
PN5LE.vae.21455	1
PN3RD.bin.9	1
PN6RC.bin.92	1
PN1RC.vae.2749	1
PN2RB.bin.109	1
PN3LG.bin.156	1
PN2GD.bin.37	1
PN1RC.bin.67	1
PN3GA.bin.26	1
PN16RH.vae.10054	1
PN3RA.bin.83	1
PN8RC.bin.167	1
PN8RQ.bin.3	1
PN8RP.bin.160	1
PN5RC.vae.17613	1
PN10RJ.vae.37052	1
PN16RR.vae.26068	1
PN6RM.vae.12444	1
PN1RK.vae.14281	1
PN7RE.bin.183	1
PN10RQ.bin.60	1
PN8RP.vae.14320	1
PN5RG.bin.243	1
PN15RC.vae.1160	1
PN5RH.vae.12413	1
PN8RD.vae.25827	1
PN11RO.vae.6781	1
PN3LA.vae.490	1
PN2CA.vae.10976	1
PN11RM.bin.89	1
PN6RT.bin.128	1
PN8RC.vae.88918	1
PN10RB.bin.191	1
PN16RT.vae.89614	1
PN12RA.vae.49175	1
PN5RE.bin.73	1
PN1RH.vae.743	1
PN12RB.bin.5	1
PN11RO.vae.12524	1
PN2RA.vae.139188	1
PN1RE.vae.62451	1
PN4RE.vae.68132	1
PN15RB.bin.138	1
PN9RJ.vae.14565	1
PN8RP.vae.5693	1
PN1CD.bin.40	1
PN3CA.bin.121	1
PN1RL.vae.2179	1
PN2CB.bin.79	1
PN8RO.bin.102	1
PN6RG.bin.100	1
PN13RR.bin.66	1
PN3RD.bin.147	1
PN7RI.bin.98	1
PN5RE.vae.10846	1
PN1RC.bin.27	1
PN11RO.bin.126	1
PN16RO.vae.22886	1
PN1RD.bin.137	1
PN1RB.vae.9968	1
PN16RV.vae.24032	1
PN3RA.vae.12956	1
PN3RA.bin.93	1
PN6RQ.bin.90	1
PN5RG.vae.45175	1
PN8RD.vae.5131	1
PN1RD.vae.19220	1
PN10RN.vae.57081	1
PN11RH.vae.13129	1
PN1RL.vae.6615	1
PN1RB.vae.51949	1
PN11RM.bin.26	1
PN13RE.vae.33110	1
PN2CH.vae.27671	1
PN15RA.vae.110478	1
PN1RK.vae.5586	1
PN5LD.bin.63	1
PN7RI.bin.15	1
PN4RE.vae.50510	1
PN2RA.vae.19995	1
PN5RG.vae.91992	1
PN11RD.vae.35449	1
PN10RL.vae.34513	1
PN3LE.vae.4107	1
PN3RB.vae.16764	1
PN1RL.vae.21414	1
PN1RC.bin.202	1
PN5RH.vae.15428	1
PN15RK.vae.50342	1
PN1RC.vae.18163	1
PN16RV.bin.68	1
PN14RO.bin.174	1
PN2GE.bin.22	1
PN1RB.bin.10	1
PN8RN.vae.34234	1
PN6RK.vae.27890	1
PN2LB.vae.662	1
PN13RC.bin.134	1
PN15RC.bin.118	1
PN12RI.vae.7954	1
PN1RB.vae.72886	1
PN8RK.bin.17	1
PN10RE.vae.8331	1
PN12RI.vae.6826	1
PN13RB.vae.40534	1
PN3RF.vae.16907	1
PN5RE.bin.151	1
PN3RA.vae.4758	1
PN2CB.bin.71	1
PN2RI.vae.24934	1
PN13RM.bin.14	1
PN14RC.vae.13544	1
PN16RG.vae.22445	1
PN15RA.bin.48	1
PN7RE.bin.91	1
PN1RC.vae.1239	1
PN3LE.vae.6365	1
PN2RF.vae.72712	1
PN11RJ.vae.38048	1
PN3CA.vae.16356	1
PN1RD.bin.46	1
PN6RM.vae.49654	1
PN4RH.bin.1	1
PN10RF.vae.20632	1
PN3RF.bin.74	1
PN7RO.bin.101	1
PN16RR.bin.66	1
PN6RS.vae.30524	1
PN3CA.bin.95	1
PN1RJ.vae.47929	1
PN10RP.bin.155	1
PN5RC.vae.6630	1
PN12RH.vae.10048	1
PN14RI.bin.213	1
PN16RE.vae.914	1
PN3LA.bin.24	1
PN7RQ.vae.28215	1
PN16RR.bin.8	1
PN11RM.vae.34038	1
PN4RA.bin.28	1
PN1RH.vae.22029	1
PN8RD.vae.5665	1
PN12RC.vae.6321	1
PN4RA.bin.102	1
PN9RJ.bin.16	1
PN4RE.vae.86162	1
PN14RO.vae.29326	1
PN11RA.vae.4471	1
PN16RE.vae.12059	1
PN8RM.bin.213	1
PN13RO.bin.68	1
PN8RE.bin.167	1
PN1RJ.vae.12439	1
PN8RI.vae.26337	1
PN3CA.bin.26	1
PN1RA.vae.8397	1
PN2RI.bin.152	1
PN8RC.bin.102	1
PN1JE.bin.48	1
PN5RC.vae.23630	1
PN6RB.vae.12530	1
PN1RJ.bin.83	1
PN2RB.vae.26909	1
PN16RR.bin.19	1
PN1RJ.vae.13990	1
PN16RT.bin.223	1
PN3RH.vae.30410	1
PN1CL.bin.154	1
PN1RD.bin.78	1
PN11RE.bin.27	1
PN7RO.vae.3860	1
PN14RN.vae.9396	1
PN10RG.vae.21728	1
PN13RG.bin.50	1
PN3RG.vae.14171	1
PN1RK.bin.71	1
PN3CF.bin.3	1
PN1RF.bin.61	1
PN2JD.bin.39	1
PN6RM.vae.30604	1
PN16RA.vae.59032	1
PN10RE.bin.9	1
PN10RE.vae.4305	1
PN1RH.vae.9742	1
PN11RO.vae.3331	1
PN15RI.vae.21457	1
PN3CB.bin.108	1
PN10RJ.vae.61585	1
PN15RO.vae.35996	1
PN6RO.vae.4683	1
PN6RF.bin.174	1
PN1RL.vae.2755	1
PN16RA.vae.4545	1
PN14RO.vae.2584	1
K8	1
PN1RC.vae.47770	1
PN3CA.vae.4556	1
PN3CD.vae.19133	1
PN11RF.vae.6661	1
PN8RJ.bin.149	1
PN11RE.bin.91	1
PN2RH.vae.17580	1
PN6RK.bin.140	1
PN4RD.vae.36140	1
PN3CB.vae.36856	1
PN10RP.vae.47458	1
PN16RE.bin.69	1
PN16RG.vae.23847	1
PN12RH.vae.10325	1
PN3RG.vae.119529	1
PN1RJ.bin.128	1
PN8RG.vae.5700	1
PN1GG.bin.71	1
PN2RH.vae.11000	1
PN11RC.bin.66	1
PN10RN.vae.53878	1
PN1RL.vae.6111	1
PN11RE.bin.108	1
PN7RB.vae.15257	1
PN1JE.bin.75	1
K341	1
PN12RJ.vae.121	1
PN1RI.vae.194640	1
PN6RK.bin.30	1
PN10RL.vae.5968	1
PN12RD.bin.160	1
PN11RN.bin.22	1
PN3RG.vae.2890	1
PN2RA.vae.62029	1
PN15RO.vae.13299	1
PN1RD.bin.191	1
PN13RG.bin.125	1
PN7RF.vae.17723	1
PN16RT.bin.100	1
PN1JE.vae.3648	1
PN1RA.vae.49027	1
PN1RF.vae.40981	1
PN10RF.vae.2414	1
PN2CH.bin.117	1
PN12RE.bin.1	1
PN11RN.bin.80	1
PN16RA.vae.61343	1
PN7RU.bin.82	1
PN1RC.vae.20374	1
PN3CF.vae.5986	1
PN13RI.bin.99	1
PN6RF.vae.11272	1
PN10RA.bin.94	1
PN10RR.vae.128	1
PN10RF.vae.20267	1
PN16RR.vae.39651	1
J417	1
PN16RU.vae.13176	1
PN1RD.bin.241	1
PN6RO.vae.14063	1
PN14RP.vae.28811	1
PN11RN.bin.36	1
PN8RC.vae.52047	1
PN1RL.vae.10794	1
PN3RG.bin.208	1
PN2LF.vae.4800	1
PN10RF.vae.20734	1
PN5RG.vae.10095	1
PN3RE.vae.1778	1
PN15RE.bin.134	1
PN1RC.vae.20794	1
PN5RC.vae.10536	1
PN1CD.vae.23372	1
PN15RB.vae.70512	1
PN1RH.bin.137	1
PN8RJ.vae.37108	1
PN1RL.bin.23	1
PN11RN.bin.44	1
PN8RL.vae.41420	1
PN8RC.bin.162	1
PN3CD.bin.66	1
PN3RE.bin.61	1
PN10RS.vae.34978	1
PN7RO.bin.91	1
PN11RF.vae.7841	1
PN11RN.bin.93	1
CH13	1
PN2CF.bin.125	1
PN1RD.vae.16364	1
PN4RF.vae.331378	1
PN4RE.vae.32966	1
PN6RL.vae.8694	1
PN1CD.vae.23152	1
PN16RJ.bin.48	1
PN12RA.bin.183	1
PN16RR.vae.27178	1
PN10RC.vae.28904	1
PN2GD.bin.21	1
PN3GB.bin.40	1
PN2CG.vae.5780	1
PN1RI.vae.57461	1
J1049	1
PN16RA.vae.15156	1
PN8RD.vae.15389	1
PN3RD.bin.176	1
PN3CA.bin.161	1
PN1RC.vae.18795	1
PN3RF.vae.7107	1
PN2RF.vae.32265	1
PN8RC.vae.33586	1
PN16RG.vae.14305	1
PN6RT.vae.1562	1
PN11RF.vae.11531	1
PN3RF.bin.26	1
PN2RA.bin.190	1
PN6RL.vae.8077	1
PN13RP.vae.5514	1
PN16RI.bin.85	1
J244	1
PN11RE.vae.36472	1
PN16RO.vae.7959	1
PN1RF.vae.22137	1
PN1RA.vae.29068	1
PN11RF.vae.962	1
PN11RH.vae.919	1
PN16RB.bin.97	1
PN1RK.vae.19830	1
PN3LD.vae.35957	1
PN16RM.vae.17470	1
PN16RJ.vae.42000	1
PN6RC.vae.27573	1
PN2RH.vae.55125	1
PN6RS.vae.40801	1
PN11RE.bin.38	1
PN10RH.vae.12867	1
PN10RR.vae.7086	1
PN6RK.bin.6	1
PN3RH.bin.65	1
PN1RL.vae.5206	1
PN11RD.vae.13902	1
PN7RD.bin.67	1
PN14RP.vae.8357	1
PN16RH.bin.22	1
PN8RP.bin.92	1
PN12RE.vae.6990	1
PN16RC.bin.60	1
PN6RM.bin.185	1
PN1RA.vae.5729	1
PN11RI.bin.151	1
PN7RL.vae.747	1
PN3RF.bin.43	1
PN16RH.bin.45	1
PN6RO.bin.150	1
PN11RF.bin.127	1
PN11RC.vae.26380	1
PN1RD.vae.79989	1
PN11RA.vae.8181	1
PN10RD.bin.47	1
PN16RC.vae.8615	1
PN8RC.bin.82	1
PN1RA.vae.6313	1
PN12RD.vae.6430	1
PN13RN.bin.97	1
PN3LG.vae.24862	1
PN11RO.vae.16332	1
PN12RD.vae.10523	1
PN11RG.vae.78453	1
PN2RH.vae.5879	1
PN3RA.vae.6783	1
PN11RN.bin.60	1
PN4RA.vae.9845	1
PN11RN.vae.7658	1
PN8RK.bin.153	1
PN6RO.vae.62989	1
PN4RF.bin.66	1
PN10RG.bin.90	1
PN10RG.bin.67	1
PN6RK.bin.124	1
PN8RC.bin.13	1
PN8RE.vae.52577	1
PN1CJ.vae.15401	1
PN1RB.vae.5744	1
PN3CA.vae.7838	1
PN6RI.bin.121	1
PN12RB.vae.9771	1
PN10RL.bin.111	1
PN8RC.bin.120	1
PN11RN.bin.16	1
J433	1
PN11RN.bin.19	1
PN1RL.vae.1344	1
PN3RF.vae.24924	1
PN10RG.vae.7479	1
PN7RC.vae.22397	1
PN10RH.vae.14512	1
PN2RA.vae.23678	1
PN15RB.vae.85478	1
PN10RP.vae.6232	1
PN16RT.bin.4	1
PN3LA.vae.17621	1
PN11RH.bin.10	1
J355	1
PN6RF.vae.27684	1
PN6RI.bin.111	1
PN10RK.bin.123	1
PN1RC.vae.35732	1
PN6RO.bin.129	1
PN8RC.bin.66	1
PN3LA.vae.4360	1
CH7	1
PN1RC.vae.6534	1
PN8RK.bin.78	1
CH11	1
CH40	1
H98	1
H222	1
BL1	1
BL4	1
CH10	1
CH37	1
CH38	1
CH39	1
CH42	1
G66	1
G90	1
H100	1
H106	1
H112	1
H124	1
H139	1
H186	1
H198	1
H2	1
H36	1
H53	1
H64	1
H70	1
J1005	1
J1034	1
J1040	1
J1044	1
J1045	1
J1061	1
J1071	1
J1272	1
J131	1
J1347	1
J1364	1
J1365	1
J1369	1
J1385	1
J1394	1
J1406	1
J146	1
J267	1
J28	1
J343	1
J373	1
J383	1
J387	1
J410	1
J941	1
J99	1
K10	1
K21	1
K237	1
K27	1
K297	1
K298	1
K299	1
K320	1
K329	1
K330	1
K331	1
K338	1
K340	1
K343	1
K72	1
R101	1
R216	1
R35	1
R5	1
