DATASET_SIMPLEBAR
SEPARATOR TAB

#数据集名称
DATASET_LABEL	simplebar_size
PN11RJ.vae.1284	1.104588
PN3GB.bin.4	1.104444
PN11RF.vae.962	1.104377
PN1RJ.vae.73852	1.104182
PN6RT.vae.1562	1.103906
PN5IA.vae.7499	1.103652
PN15RA.vae.251	1.102881
PN9RB.bin.189	1.10229
PN8RE.vae.94814	1.101778
PN8RO.vae.3396	1.101146
PN15RF.vae.749	1.101078
PN1RK.vae.7124	1.101002
PN6RI.vae.32989	1.099949
PN13RS.vae.6370	1.099875
PN5LF.vae.94903	1.099851
PN3RB.bin.117	1.099151
PN16RF.vae.10640	1.098646
PN1RK.bin.224	1.098609
PN7RG.bin.58	1.097944
PN7RU.bin.82	1.097912
PN3RA.bin.116	1.097729
PN11RF.vae.6661	1.097559
PN13RD.bin.51	1.096932
PN15RO.bin.125	1.096738
PN10RB.vae.6992	1.095969
PN2RH.vae.55125	1.095407
PN15RJ.vae.2033	1.095213
PN1RH.vae.743	1.09446
PN10RN.vae.53878	1.094153
PN8RI.vae.26337	1.093389
PN1JG.bin.8	1.091409
PN11RE.vae.39460	1.090864
PN14RP.vae.17677	1.090517
PN15RN.vae.5220	1.090427
PN1RI.vae.194640	1.089101
PN16RC.vae.5479	1.088464
PN3RC.bin.23	1.087933
PN9RM.bin.178	1.087836
PN5RH.vae.16198	1.087507
PN11RF.vae.12622	1.086683
PN3RD.vae.1602	1.086504
PN3JF.bin.2	1.086367
PN1CH.bin.15	1.085995
PN8RG.vae.27456	1.085871
PN2GD.vae.6314	1.085572
PN1RF.vae.40981	1.085235
PN14RO.bin.148	1.085101
PN15RA.vae.5033	1.08505
PN8RO.vae.6799	1.084828
PN5RC.vae.23720	1.084816
PN1RD.vae.102890	1.084322
PN7RF.bin.112	1.083195
PN5RD.vae.5647	1.082584
PN8RG.vae.324	1.081498
PN16RF.bin.140	1.080891
PN6RG.vae.2753	1.080769
PN1LF.vae.3007	1.080389
PN11RI.bin.143	1.07959
PN8RL.bin.151	1.07947
PN8RJ.bin.166	1.079019
PN2RI.bin.111	1.078585
PN6RO.vae.62989	1.07851
PN1RI.vae.42105	1.078236
PN13RE.vae.66355	1.077843
PN2RJ.bin.109	1.077759
PN13RS.vae.29261	1.077718
PN3RH.vae.30410	1.076792
PN5RA.vae.111528	1.076165
PN10RJ.vae.61585	1.075993
PN10RC.bin.106	1.075921
PN1RF.bin.81	1.075241
PN2LJ.bin.46	1.075205
PN16RN.vae.16330	1.07514
PN7RO.vae.2841	1.074426
PN2LF.bin.36	1.07397
PN11RK.vae.14576	1.07368
PN10RN.vae.21619	1.07332
PN13RF.vae.6790	1.07277
PN5RF.bin.6	1.071963
PN8RK.bin.78	1.071002
PN11RK.vae.11075	1.070512
PN8RR.vae.3898	1.070207
PN1CI.vae.4555	1.069763
PN1CJ.vae.7095	1.069585
PN3JA.vae.29559	1.069316
PN1CE.bin.18	1.068968
PN10RN.vae.57081	1.068724
PN3RH.bin.87	1.068539
PN1RI.vae.31873	1.067193
PN5IH.vae.2688	1.066832
PN5RD.bin.114	1.06475
PN8RO.bin.5	1.064714
PN5LE.vae.5041	1.064586
PN10RF.vae.20632	1.064268
PN10RP.bin.155	1.063938
PN16RD.bin.91	1.061715
PN1GG.vae.9172	1.060605
PN16RO.bin.124	1.060556
PN3RF.vae.24924	1.06038
PN10RR.vae.40708	1.060288
PN2RE.vae.5121	1.060161
PN2CB.bin.112	1.05989
PN12RF.vae.47732	1.05865
PN3LG.bin.156	1.058554
PN8RP.bin.82	1.058325
PN10RN.bin.182	1.058122
PN5LA.vae.6738	1.058115
PN1GG.vae.29493	1.057451
PN3CG.bin.67	1.057283
PN1RF.vae.5656	1.05719
PN7RN.bin.84	1.056278
PN8RK.vae.11923	1.055678
PN16RS.vae.23343	1.055049
PN1RA.vae.5840	1.054877
PN2CE.vae.16262	1.054318
PN6RJ.vae.39877	1.053746
PN15RB.bin.34	1.053594
PN2RG.vae.20829	1.053534
PN10RE.vae.1538	1.053274
PN1RI.bin.68	1.052815
PN3JH.bin.35	1.052311
PN11RO.vae.2047	1.051425
PN2CD.vae.293	1.051166
PN2RF.vae.3973	1.051031
PN1RA.vae.20947	1.050857
PN3RC.bin.158	1.050181
PN2RD.bin.116	1.049862
PN11RG.vae.87033	1.049316
PN1RC.vae.5954	1.049258
PN13RO.bin.182	1.048296
PN15RC.vae.1160	1.048124
PN16RO.vae.22886	1.046388
PN10RA.vae.10537	1.045523
PN5CC.vae.3038	1.045113
PN15RH.vae.8206	1.044627
PN1RL.vae.14434	1.040421
PN3CA.vae.16356	1.038883
PN13RS.vae.9334	1.038426
PN15RP.bin.42	1.038228
PN1RD.vae.114423	1.03664
PN12RA.bin.183	1.035638
PN10RP.vae.12108	1.035191
PN3RD.bin.138	1.035096
PN16RL.vae.5728	1.035038
PN10RR.bin.46	1.034913
PN12RH.bin.30	1.034654
PN16RD.bin.84	1.034624
PN13RK.bin.162	1.033818
PN11RG.vae.78453	1.033608
PN5LC.bin.165	1.033213
PN15RM.vae.19256	1.033177
PN10RQ.bin.60	1.031048
PN14RP.vae.15464	1.030798
PN6RG.vae.71521	1.030504
PN1RD.bin.46	1.03048
PN13RQ.vae.15113	1.030116
PN2LF.bin.56	1.030099
PN3CD.vae.80983	1.029379
PN15RN.bin.61	1.029338
PN1GG.bin.71	1.0281
PN13RL.vae.10509	1.027892
PN11RH.bin.22	1.027187
PN7RK.bin.39	1.027036
PN2RA.vae.19995	1.026957
PN11RE.vae.24347	1.026952
PN3LD.vae.11983	1.026315
PN10RO.bin.61	1.026122
PN3RG.vae.13315	1.025602
PN2CC.bin.88	1.025461
PN15RL.vae.14864	1.024987
PN11RA.vae.4471	1.024579
PN5RG.vae.18667	1.024496
PN13RS.vae.1267	1.024103
PN8RK.vae.257	1.023798
PN5RA.vae.10041	1.022393
PN14RB.bin.6	1.021879
PN9RH.vae.1288	1.021605
PN1RH.vae.1109	1.020793
PN1RB.vae.24020	1.017944
PN2RA.bin.16	1.016999
PN2RB.bin.21	1.016285
PN8RB.vae.24384	1.015728
PN14RH.bin.16	1.015258
PN4RG.vae.8229	1.014688
PN11RO.bin.126	1.014295
PN6RI.bin.1	1.013972
PN16RH.vae.10054	1.01356
PN5IB.vae.2209	1.012397
PN6RS.vae.30524	1.011927
PN3RF.vae.16907	1.010488
PN16RJ.vae.42000	1.010453
PN10RQ.vae.776	1.009823
PN1RA.vae.49027	1.009426
PN11RC.bin.66	1.007556
PN3CB.bin.197	1.006833
PN13RT.bin.80	1.006659
PN1CD.vae.22975	1.006426
PN3RG.vae.1958	1.005879
PN1RD.vae.108429	1.005741
PN2CD.vae.34085	1.005729
PN1CI.vae.22147	1.004481
PN10RE.vae.17760	1.003871
PN7RD.bin.108	1.003201
PN7RC.vae.22397	1.001708
PN10RL.vae.12848	1.001553
PN10RL.vae.31784	1.001043
PN16RF.bin.22	1.000879
PN13RR.bin.66	1.000765
PN3RB.bin.56	1.000334
PN10RP.bin.145	1.00017
PN11RE.vae.938	1.000106
PN5RD.bin.237	0.999749
PN1RL.bin.23	0.999609
PN6RP.vae.36474	0.998709
PN3CC.bin.111	0.997786
PN14RT.bin.134	0.997468
PN6RT.bin.128	0.997294
PN6RC.vae.8102	0.996938
PN8RG.vae.13914	0.996557
PN9RN.bin.124	0.995409
PN1RC.vae.7242	0.995171
PN8RS.vae.2523	0.994996
PN14RD.vae.35997	0.994713
PN5RA.vae.42408	0.994121
PN6RS.bin.20	0.992291
PN3RF.vae.49212	0.992289
PN15RD.vae.14904	0.991993
PN8RB.vae.4988	0.990352
PN7RE.vae.9106	0.988826
PN2RD.bin.83	0.988152
PN14RP.vae.28811	0.987971
PN9RJ.vae.34650	0.987334
PN8RR.vae.38071	0.987027
PN2CG.vae.30802	0.986705
PN9RJ.vae.10742	0.985945
PN15RK.bin.100	0.985794
PN4RD.vae.36140	0.985775
PN3RF.vae.34698	0.985702
PN7RO.bin.89	0.98432
PN6RC.vae.9743	0.983359
PN14RH.vae.26987	0.982938
PN9RB.bin.80	0.982733
PN2CB.bin.79	0.981957
PN7RI.bin.98	0.981957
PN16RV.vae.32981	0.981873
PN13RJ.bin.33	0.979723
PN7RL.bin.188	0.979693
PN15RB.vae.7963	0.979672
PN2CJ.bin.61	0.979476
PN10RE.bin.9	0.97861
PN2RI.vae.24934	0.976962
PN14RA.bin.117	0.974842
PN6RB.vae.3960	0.974763
PN1RL.vae.1344	0.97454
PN1RL.vae.1851	0.972262
PN3LG.vae.24862	0.972192
PN3LC.vae.9609	0.971842
PN1RB.vae.9968	0.971804
PN4RE.vae.32771	0.971517
PN13RG.bin.11	0.97115
PN15RI.bin.82	0.968878
PN3LE.vae.4107	0.968645
PN13RL.vae.10087	0.9682
PN13RA.vae.27848	0.968047
PN16RV.vae.47451	0.96683
PN3CD.bin.105	0.966644
PN1JK.vae.5852	0.966601
PN16RN.vae.1955	0.965648
PN3RE.vae.21429	0.964597
PN1GE.bin.55	0.963505
PN8RD.vae.10067	0.962457
PN2LG.vae.2093	0.961369
PN1LJ.vae.98180	0.96074
PN15RO.vae.261	0.95981
PN1CK.bin.41	0.959708
PN1RB.bin.120	0.958731
PN2RA.vae.23678	0.957983
PN8RP.vae.14320	0.956362
PN1CH.vae.1558	0.954935
PN8RL.vae.7700	0.954846
PN14RE.vae.12891	0.954787
PN1RE.vae.1889	0.954457
PN15RO.bin.99	0.954213
PN1RD.vae.222657	0.953972
PN5RF.vae.164235	0.952483
PN1RB.bin.29	0.952273
PN3LD.vae.35957	0.952133
PN11RC.vae.26380	0.951516
PN13RH.bin.132	0.951494
PN10RP.vae.6232	0.951408
PN5RE.bin.151	0.95105
PN3RF.bin.26	0.950629
PN1RC.vae.18163	0.949926
PN8RG.vae.22312	0.949903
PN1JE.bin.5	0.949738
PN5RF.vae.14494	0.949731
PN5RE.vae.85444	0.949014
PN1RA.bin.194	0.948847
PN12RF.bin.54	0.948312
PN3CD.vae.88779	0.947488
PN3RG.vae.25122	0.947309
PN1RF.bin.61	0.947204
PN16RA.vae.59032	0.946792
PN9RC.bin.106	0.945144
PN5RG.bin.24	0.944704
PN7RR.bin.15	0.94469
PN6RD.vae.8761	0.944357
PN15RL.bin.99	0.944259
PN10RA.bin.155	0.943804
PN16RQ.vae.1925	0.943638
PN6RJ.vae.20625	0.943439
PN12RD.vae.6216	0.943437
PN5RB.vae.20344	0.943386
PN2CH.vae.21301	0.94318
PN1RC.bin.67	0.94309
PN3LA.vae.19898	0.942947
PN16RN.bin.23	0.942642
PN13RL.bin.151	0.942366
PN8RH.vae.11584	0.942098
PN2RC.bin.87	0.941192
PN14RN.bin.11	0.940673
PN8RJ.vae.1590	0.940433
PN8RR.bin.86	0.940029
PN7RJ.bin.112	0.939538
PN4RG.vae.489	0.939512
PN13RI.bin.189	0.939407
PN16RV.vae.24032	0.938953
PN6RI.vae.18462	0.938934
PN7RO.bin.156	0.938427
PN16RK.vae.20626	0.937288
PN15RK.vae.35103	0.936525
PN1RL.bin.118	0.933688
PN16RF.vae.30987	0.933487
PN8RL.bin.54	0.933012
PN6RG.vae.26675	0.931763
PN5RG.vae.10095	0.931448
PN3CG.vae.8431	0.931273
PN5GH.vae.5575	0.928993
PN10RG.bin.10	0.927694
PN7RE.bin.91	0.925554
PN9RM.vae.4333	0.92424
PN1RD.vae.1958	0.924156
PN10RH.vae.14512	0.923559
PN7RQ.bin.130	0.923197
PN16RQ.bin.36	0.923111
PN10RN.vae.46581	0.92283
PN16RI.bin.154	0.92272
PN8RD.vae.29469	0.922542
PN1RL.vae.16383	0.922147
PN3CB.bin.196	0.922078
PN16RO.vae.7959	0.920593
PN2LA.bin.132	0.920512
PN16RJ.vae.645	0.920254
PN6RL.vae.8077	0.920186
PN3DG.bin.3	0.919174
PN1GK.bin.36	0.919042
PN2CG.vae.11304	0.918386
PN14RP.vae.8357	0.918335
PN10RC.vae.9875	0.918021
PN3LE.bin.152	0.917801
PN10RS.vae.34978	0.91774
PN16RT.bin.29	0.917415
PN3DG.bin.28	0.916891
PN1LC.bin.78	0.916241
PN8RD.vae.5665	0.915773
PN4RG.vae.13447	0.914456
PN7RA.bin.94	0.91408
PN11RJ.vae.38048	0.9133
PN16RA.bin.56	0.911637
PN5RC.bin.267	0.91145
PN1JE.bin.4	0.911073
PN16RU.bin.52	0.910584
PN8RP.vae.18878	0.909878
PN3CD.bin.66	0.909791
PN11RG.bin.82	0.90894
PN5RE.vae.12715	0.908689
PN3LA.vae.17621	0.908683
PN3GG.vae.14509	0.908526
PN7RH.vae.56080	0.908339
PN12RH.vae.13126	0.907771
PN1RL.vae.21414	0.907322
PN5RH.bin.31	0.906854
PN2CC.vae.7452	0.90585
PN7RJ.bin.115	0.905516
PN10RG.vae.21728	0.904501
PN1RC.bin.27	0.904104
PN5RG.vae.46649	0.904055
PN16RF.vae.14450	0.903928
PN1RD.vae.16364	0.899551
PN8RF.bin.54	0.899319
PN16RT.bin.4	0.898846
PN8RC.vae.88918	0.897506
PN15RB.bin.121	0.894159
PN3RE.vae.19185	0.893873
PN1CL.vae.3367	0.893594
PN4RH.vae.15181	0.893143
PN8RL.bin.124	0.892408
PN14RB.bin.163	0.889755
PN15RB.vae.150691	0.889651
PN13RK.vae.955	0.888907
PN16RG.vae.22445	0.888605
PN16RF.bin.170	0.886454
PN4RD.vae.114046	0.88552
PN13RE.vae.22232	0.884227
PN7RH.vae.14632	0.883597
PN10RH.bin.189	0.882252
PN16RA.vae.1291	0.879123
PN2RB.vae.8217	0.878321
PN8RQ.bin.3	0.878141
PN12RC.bin.3	0.877783
PN6RQ.bin.7	0.87754
PN3RH.bin.131	0.877491
PN13RG.bin.125	0.877119
PN15RI.vae.3071	0.876693
PN1RL.vae.10794	0.873328
PN13RC.vae.51177	0.872613
PN1RD.vae.226823	0.87196
PN3LC.bin.150	0.871559
PN12RG.vae.54143	0.869964
PN13RQ.vae.27084	0.867957
PN12RB.bin.160	0.867905
PN15RI.vae.35681	0.86725
PN1RD.vae.154660	0.865738
PN13RG.vae.18065	0.865299
PN7RF.bin.33	0.864271
PN2CF.bin.145	0.862572
PN16RK.vae.24020	0.861875
PN16RM.vae.19422	0.860586
PN16RB.bin.97	0.859686
PN1RH.vae.37016	0.858897
PN5IH.vae.7468	0.858444
PN1RD.bin.39	0.857823
PN2LC.vae.53418	0.85742
PN7RL.bin.155	0.85663
PN6RK.vae.23825	0.856031
PN16RQ.vae.57	0.854326
PN7RP.bin.171	0.853974
PN2LB.vae.1136	0.852863
PN10RS.vae.37188	0.852845
PN1GB.vae.867	0.852171
PN11RE.bin.157	0.85187
PN4RB.vae.84121	0.851242
PN5RG.bin.230	0.848379
PN7RB.vae.22893	0.848337
PN8RL.vae.14373	0.847238
PN1RB.vae.51949	0.845882
PN3CF.vae.6762	0.845847
PN16RL.vae.12770	0.84525
PN11RM.vae.34038	0.844038
PN8RD.vae.24321	0.843009
PN10RE.vae.1614	0.842314
PN6RT.vae.7279	0.84192
PN16RI.vae.21741	0.841857
PN1RH.vae.13813	0.840502
PN5RA.vae.48044	0.839029
PN8RF.vae.10732	0.838708
PN2CH.bin.32	0.837456
PN10RK.bin.90	0.836245
PN13RN.bin.212	0.833482
PN1CI.vae.72634	0.832046
PN2RD.vae.12162	0.831955
PN2RA.vae.251639	0.831546
PN2CA.bin.102	0.831214
PN3CB.vae.9530	0.830602
PN14RK.vae.7725	0.82968
PN2RF.vae.72712	0.828844
PN16RB.vae.104534	0.828399
PN8RC.bin.103	0.828369
PN6RB.vae.12530	0.827799
PN1LC.bin.75	0.827481
PN14RJ.bin.84	0.827391
PN3RF.vae.10837	0.826501
PN13RG.vae.55	0.82599
PN4RE.vae.32966	0.824714
PN6RF.vae.33473	0.824653
PN10RP.bin.165	0.82147
PN11RE.bin.179	0.819681
PN16RR.vae.133656	0.81878
PN2RH.vae.5879	0.816447
PN9RE.bin.135	0.816212
PN5RG.vae.45175	0.815752
PN1RK.vae.5586	0.814508
PN1RL.vae.10596	0.813983
PN11RI.vae.8176	0.813794
PN1RK.bin.40	0.811535
PN3CH.vae.2305	0.810453
PN5RC.vae.32339	0.809634
PN2LF.bin.35	0.808141
PN12RH.vae.10178	0.807536
PN1RG.vae.3313	0.806971
PN3JE.vae.1057	0.806748
PN10RI.vae.4874	0.805336
PN1LI.bin.63	0.805022
PN1RA.vae.4790	0.802006
PN1GG.bin.43	0.801824
PN3DD.bin.18	0.800725
PN1RI.vae.68459	0.799783
PN1RA.bin.12	0.796814
PN15RB.vae.32111	0.796189
PN3RB.vae.16764	0.794859
PN16RP.vae.89974	0.794827
PN16RC.bin.16	0.79454
PN2LA.bin.90	0.794365
PN10RC.vae.28904	0.794348
PN12RB.vae.36045	0.793809
PN2CH.bin.117	0.793672
PN7RQ.vae.42518	0.792117
PN4RE.vae.3744	0.790939
PN14RB.vae.64119	0.790556
PN5RE.vae.37969	0.789166
PN15RO.vae.3204	0.788922
PN6RN.bin.86	0.787663
PN3LA.bin.183	0.786902
PN1LD.vae.9714	0.7838
PN4RE.vae.67693	0.782966
PN6RL.vae.2267	0.782512
PN8RD.vae.5131	0.781662
PN7RU.vae.4551	0.779735
PN11RA.bin.182	0.778633
PN5RD.vae.19027	0.774289
PN14RJ.bin.227	0.773274
PN5LH.vae.5910	0.772854
PN10RP.vae.10512	0.77198
PN10RJ.vae.37052	0.771555
PN5RE.vae.19515	0.771043
PN8RP.bin.160	0.765279
PN5RG.vae.52790	0.763739
PN8RF.vae.13850	0.760644
PN10RS.vae.16799	0.759899
PN16RG.vae.22426	0.759635
PN4RF.vae.331378	0.759556
PN2RG.bin.155	0.757499
PN12RE.bin.117	0.755857
PN1RA.vae.4918	0.755405
PN1RI.vae.57461	0.755117
PN13RE.vae.33110	0.754837
PN14RO.vae.29326	0.754446
PN3LA.vae.2051	0.753948
PN2RA.vae.139188	0.753007
PN2RA.vae.116991	0.752821
PN16RC.vae.8615	0.752762
PN5RF.vae.4017	0.752104
PN14RD.vae.41410	0.749718
PN13RA.vae.27190	0.746838
PN16RF.vae.19241	0.745989
PN6RL.vae.8694	0.745921
PN7RK.vae.3297	0.745358
PN1RE.vae.37929	0.743434
PN1RC.vae.41663	0.742364
PN1RD.vae.19220	0.741668
PN7RP.vae.48459	0.737807
PN1RE.vae.44287	0.735481
PN15RK.vae.50342	0.734505
PN10RJ.vae.76460	0.734162
PN5RC.bin.217	0.734128
PN1CI.vae.99327	0.733178
PN15RE.vae.20316	0.732467
PN5RC.vae.27694	0.728198
PN2CJ.vae.496	0.726326
PN3RH.vae.7974	0.725852
PN16RE.vae.914	0.721109
PN11RN.bin.36	0.718157
PN3RD.vae.36905	0.717685
PN5RA.vae.9588	0.717638
PN6RP.vae.99285	0.716812
PN8RF.vae.11447	0.714056
PN2CE.vae.27783	0.713065
PN8RN.vae.27502	0.711998
PN11RJ.vae.25070	0.711624
PN16RA.bin.156	0.710367
PN8RB.vae.19457	0.710317
PN5CF.vae.3781	0.707868
PN11RM.bin.210	0.705164
PN14RA.vae.15210	0.703729
PN14RS.vae.43731	0.700741
PN5LD.vae.12989	0.699458
PN1RL.vae.6111	0.698539
PN16RR.vae.27178	0.697984
PN16RK.bin.6	0.692355
PN16RM.vae.17470	0.690976
PN10RR.vae.8239	0.687638
PN8RL.bin.62	0.686925
PN13RA.bin.191	0.681728
PN13RH.bin.8	0.679147
PN6RM.vae.49654	0.678322
PN5RG.vae.91992	0.678297
PN14RT.vae.13757	0.672089
PN1II.bin.15	0.671656
PN8RS.vae.4675	0.670959
PN1RI.vae.28561	0.668306
PN5LB.vae.17278	0.667355
PN10RE.vae.8331	0.662363
PN13RK.vae.19292	0.660904
PN16RP.vae.34502	0.657623
PN9RQ.vae.2786	0.657463
PN1LI.vae.5751	0.655909
PN9RJ.vae.3902	0.645673
PN2CG.vae.13867	0.64374
PN2RA.vae.43933	0.643651
PN5JH.vae.53004	0.640859
PN15RO.vae.27880	0.640831
PN2RB.vae.26909	0.640582
PN11RI.vae.5791	0.637703
PN16RH.vae.2362	0.636258
PN6RI.vae.21678	0.632743
PN1RA.vae.3441	0.632142
PN2CG.vae.53350	0.631294
PN7RB.vae.15257	0.631032
PN2RH.vae.31834	0.628827
PN1LJ.vae.24777	0.627023
PN1RJ.vae.21767	0.626969
PN1GG.bin.22	0.626905
PN2CA.vae.21842	0.622883
PN7RO.vae.2046	0.621028
PN2RJ.vae.20178	0.620221
PN15RH.vae.12504	0.618929
PN13RB.vae.2722	0.617667
PN16RR.bin.19	0.616089
PN3RC.vae.13320	0.615961
PN7RB.bin.154	0.613741
PN1RC.vae.47770	0.609722
PN2RH.vae.7961	0.608306
PN5CC.vae.16157	0.607714
PN5RC.vae.17613	0.607549
PN8RB.vae.15171	0.606466
PN7RR.vae.34571	0.602372
PN10RJ.bin.164	0.601919
PN7RD.vae.7463	0.598553
PN2RF.vae.7280	0.598314
PN1RD.vae.79989	0.597073
PN5LE.vae.21455	0.596402
PN7RP.vae.5844	0.591155
PN10RN.bin.109	0.590104
PN12RC.bin.68	0.585491
PN2RJ.vae.27490	0.583343
PN4RG.vae.18313	0.58067
PN10RS.vae.48866	0.579295
PN1RH.vae.24812	0.571502
PN7RT.vae.12594	0.570483
PN16RA.vae.13838	0.569364
PN6RS.vae.40801	0.564365
PN7RG.vae.53009	0.561279
PN7RH.vae.8988	0.560803
PN4RC.vae.36767	0.55852
PN7RD.vae.3897	0.557803
PN1RH.vae.9742	0.556808
PN8RD.vae.8226	0.556011
PN10RJ.vae.47581	0.555045
PN8RD.vae.12927	0.553411
PN15RK.vae.42691	0.546415
PN7RI.bin.15	0.542904
PN2RJ.vae.9786	0.542455
PN15RC.vae.27881	0.538862
PN13RB.vae.40534	0.538598
PN2RG.vae.19593	0.536421
PN11RH.bin.1	0.530427
PN5JH.vae.37233	0.524293
PN7RS.vae.3808	0.523977
PN5RH.vae.40587	0.523841
PN16RV.vae.13077	0.523466
PN2RE.bin.80	0.52185
PN16RC.vae.13949	0.520451
PN15RA.vae.545	0.514567
PN11RI.vae.29069	0.514205
PN1RK.vae.17426	0.511526
PN15RI.vae.21787	0.510041
PN3DG.vae.71786	0.507592
PN6RF.vae.16804	0.505598
PN8RG.vae.33505	0.504894
PN1RH.vae.39939	0.502964
